AA,PHI,PSI,_Count,Count,Prob,B_CHI1,B_CHI2,B_CHI3,B_CHI4,B_CHI1Sig,B_CHI2Sig,B_CHI3Sig,B_CHI4Sig
ARG,-120,120,4,170,0.02352941,179.43,168.95,177.5,-88.83,6.79,6.76,8.95,8.57
ARG,-120,120,11,170,0.06470588,178.71,-177.15,-77.96,106.48,6.29,8.41,15.2,6.26
ARG,-120,120,15,170,0.08823529,-178.27,171.98,-65.98,179.58,9.01,10.2,13.1,19.22
ARG,-120,120,13,170,0.07647059,-174.05,-177.95,-66.32,-84.41,4.88,8.42,8.73,8.29
ARG,-120,120,4,170,0.02352941,-65.16,-175.45,57.83,80.35,5.88,11.12,3.44,5.41
ARG,-120,120,11,170,0.06470588,-64.16,-177.6,66.27,-170.58,7.75,11.84,7.02,12.51
ARG,-120,120,3,170,0.01764706,-78.33,153.69,65.18,-103.31,9.54,5.64,22.21,1.89
ARG,-120,120,5,170,0.02941176,-64.86,-179.07,174.29,83.09,6.69,13.9,16.46,7.74
ARG,-120,120,14,170,0.08235294,-69.51,-179.02,179.13,169.86,8.77,12.44,16.52,19.34
ARG,-120,120,10,170,0.05882353,-69.93,177.62,-175.59,-88.96,7.54,10.65,8.42,8.94
ARG,-120,120,6,170,0.03529412,-62.56,-163.81,-57.6,169.13,10.94,5.98,11.13,13.47
ARG,-120,120,2,170,0.01176471,-73.16,-165.76,-42.4,-77.13,2.77,8.2,5.04,5.55
ARG,-120,120,6,170,0.03529412,-63.52,-66.62,176.69,173.8,8.29,3.97,5.82,14.89
ARG,-120,120,3,170,0.01764706,-70.85,-71.71,-173.97,-95.93,6.85,6.59,5.11,4.28
ARG,-120,120,7,170,0.04117647,-57.47,-69.54,-68.11,-93.87,9.45,6.59,14.28,8.54
ARG,-120,150,3,180,0.01666667,54.8,179.0,176.85,86.32,6.02,7.61,11.73,5.87
ARG,-120,150,3,180,0.01666667,72.5,-161.71,-163.81,-156.27,14.32,16.11,7.86,18.91
ARG,-120,150,2,180,0.01111111,67.42,-178.5,-164.47,-91.16,3.46,0.82,8.01,0.87
ARG,-120,150,3,180,0.01666667,75.17,-176.38,-85.35,169.27,8.81,1.21,16.78,9.02
ARG,-120,150,2,180,0.01111111,-160.67,76.18,61.49,-179.23,13.42,21.11,5.73,3.62
ARG,-120,150,5,180,0.02777778,176.65,179.74,61.14,92.37,10.36,7.49,11.79,5.53
ARG,-120,150,7,180,0.03888889,-166.4,172.95,58.33,-174.4,7.63,13.28,7.48,17.34
ARG,-120,150,2,180,0.01111111,-172.81,-161.56,-152.98,78.43,0.07,12.67,21.67,2.33
ARG,-120,150,5,180,0.02777778,-172.73,-167.47,-166.14,-173.41,7.6,9.89,10.03,10.1
ARG,-120,150,3,180,0.01666667,-170.75,-169.71,-173.1,-90.3,8.14,7.94,7.13,4.52
ARG,-120,150,2,180,0.01111111,174.69,179.35,-70.04,104.27,17.57,4.9,9.84,4.08
ARG,-120,150,3,180,0.01666667,178.24,-172.29,-72.76,175.46,7.45,9.7,5.49,24.45
ARG,-120,150,5,180,0.02777778,-179.68,-170.48,-59.78,-87.97,6.11,10.74,8.14,10.46
ARG,-120,150,3,180,0.01666667,-90.87,94.68,170.52,95.21,13.14,25.56,12.67,16.12
ARG,-120,150,3,180,0.01666667,-92.33,51.47,175.72,162.48,2.59,5.85,5.16,3.33
ARG,-120,150,6,180,0.03333333,-67.8,178.02,60.09,76.3,5.58,5.91,2.63,8.57
ARG,-120,150,9,180,0.05,-61.19,177.76,64.75,-176.55,16.24,8.76,11.0,12.79
ARG,-120,150,2,180,0.01111111,-76.73,-159.69,86.57,-101.96,8.45,10.29,23.36,15.01
ARG,-120,150,12,180,0.06666667,-69.48,-177.42,169.64,83.24,10.59,18.09,14.39,10.75
ARG,-120,150,18,180,0.1,-63.71,178.88,179.71,-166.29,6.85,9.72,12.38,22.42
ARG,-120,150,22,180,0.12222222,-65.48,177.63,-176.71,-86.05,5.73,8.33,10.79,11.39
ARG,-120,150,12,180,0.06666667,-68.1,-167.39,-68.16,176.61,14.18,28.15,13.47,23.32
ARG,-120,150,7,180,0.03888889,-65.12,177.38,-61.77,-87.64,4.74,5.3,9.3,12.69
ARG,-120,150,5,180,0.02777778,-58.4,-74.37,-177.61,80.82,10.84,8.35,15.11,10.25
ARG,-120,150,4,180,0.02222222,-63.91,-71.45,172.92,-177.0,5.23,13.04,18.22,8.17
ARG,-120,150,13,180,0.07222222,-61.87,-69.03,178.71,-88.55,6.16,5.28,3.72,7.86
ARG,-120,150,4,180,0.02222222,-57.71,-71.99,-65.86,168.65,2.39,8.51,7.64,5.34
ARG,-120,150,3,180,0.01666667,-53.91,-71.17,-74.16,-68.81,11.06,2.3,10.65,15.02
ARG,-90,-180,2,26,0.07692308,61.62,-176.46,170.06,179.91,4.61,9.6,0.42,8.06
ARG,-90,-180,2,26,0.07692308,-154.6,179.57,58.1,139.2,0.0,0.01,0.0,0.0
ARG,-90,-180,3,26,0.11538462,-49.61,164.91,74.79,-177.55,8.21,9.25,7.02,6.82
ARG,-90,-180,3,26,0.11538462,-73.72,-172.52,173.35,52.96,6.69,15.31,21.8,9.52
ARG,-90,-180,3,26,0.11538462,-57.33,-169.69,-153.89,170.08,5.25,7.23,6.06,5.07
ARG,-90,-180,3,26,0.11538462,-64.4,173.78,-176.69,-91.47,10.88,10.23,19.84,19.98
ARG,-90,-180,2,26,0.07692308,-66.67,167.46,-66.54,168.78,0.56,0.69,1.77,16.7
ARG,-90,-180,2,26,0.07692308,-54.69,-67.86,-162.07,-169.43,0.92,1.38,28.24,8.25
ARG,-90,-60,4,34,0.11764706,-168.7,79.73,154.29,82.97,18.69,9.64,7.5,8.31
ARG,-90,-60,3,34,0.08823529,-167.69,82.82,-166.97,155.48,10.82,16.93,25.39,16.1
ARG,-90,-60,2,34,0.05882353,168.32,170.74,33.13,93.18,3.23,0.61,14.69,3.05
ARG,-90,-60,3,34,0.08823529,-158.78,-179.16,59.53,129.9,3.99,10.64,0.05,19.74
ARG,-90,-60,2,34,0.05882353,-174.15,-173.76,178.01,176.97,6.72,7.64,1.76,11.5
ARG,-90,-60,4,34,0.11764706,179.6,-171.94,-54.65,155.21,12.96,17.32,9.31,9.45
ARG,-90,-60,2,34,0.05882353,-62.55,172.66,76.79,171.26,4.73,0.16,0.97,48.27
ARG,-90,-60,2,34,0.05882353,-63.85,-162.84,-170.17,76.42,10.8,25.58,15.55,0.57
ARG,-90,-60,4,34,0.11764706,-61.63,166.59,-178.3,179.05,6.53,2.87,1.56,8.09
ARG,-90,-30,5,204,0.0245098,62.29,-167.89,58.7,-165.3,10.49,9.21,10.47,10.07
ARG,-90,-30,4,204,0.01960784,69.99,175.29,173.1,86.16,14.74,14.48,18.6,8.84
ARG,-90,-30,4,204,0.01960784,70.47,170.43,-176.38,176.06,12.23,9.61,12.51,7.87
ARG,-90,-30,3,204,0.01470588,67.09,176.23,-60.58,-87.72,3.4,16.0,9.98,2.31
ARG,-90,-30,10,204,0.04901961,178.36,65.6,-173.25,83.81,10.24,4.85,9.87,7.68
ARG,-90,-30,2,204,0.00980392,-159.77,67.69,-160.91,132.88,27.75,0.91,24.24,9.58
ARG,-90,-30,3,204,0.01470588,-171.83,173.32,61.92,86.42,4.42,15.69,10.92,12.15
ARG,-90,-30,3,204,0.01470588,-166.49,166.76,55.36,-176.73,6.19,13.68,7.16,15.37
ARG,-90,-30,2,204,0.00980392,-169.61,154.18,55.89,-114.76,0.12,17.93,7.34,0.5
ARG,-90,-30,8,204,0.03921569,-173.05,166.14,159.36,80.97,10.16,14.54,13.22,9.78
ARG,-90,-30,3,204,0.01470588,-153.65,162.39,174.96,-178.52,13.98,21.43,17.78,10.55
