AA	PHI	PSI	_COUNT	COUNT	PROB	B_CHI1	B_CHI2	B_CHI3	B_CHI4	B_CHI1Sig	B_CHI2Sig	B_CHI3Sig	B_CHI4Sig
ARG	-60	-30	41	1110	0.036936936936936934	-179.7553008048713	179.9598103882959	173.58083266434227	-84.06029874691585	8.749856043350281	9.718014353468762	13.840977663132344	10.824060465968158
ARG	-60	-30	20	1110	0.018018018018018018	-176.22347328065396	177.68479138678495	-65.25664006602588	104.22673886641508	10.904618414526626	9.735477729950267	9.077581003201685	5.98742748780706
ARG	-60	-30	34	1110	0.03063063063063063	-174.47099952611413	-177.61972774437473	-63.86317048510545	170.3864138536729	12.308131223586974	15.467512679360754	10.393437598891929	18.369707985767892
ARG	-60	-30	31	1110	0.027927927927927927	-176.0475856184219	175.2400905576116	-59.93766776261107	-83.47236604836422	9.854602151732356	8.925183851630496	17.1979747568119	11.941174005905859
ARG	-60	-30	6	1110	0.005405405405405406	-159.55237008267065	-92.9800941254728	178.67821593258267	179.357717557869	18.406061217661076	18.298340855048778	6.036832738190365	6.450154800130398
ARG	-60	-30	6	1110	0.005405405405405406	-157.987858830993	-100.46980673876078	-57.82481260297982	174.9168920475448	15.527959352489175	10.390500575443381	15.339170715190477	8.77228580193489
ARG	-60	-30	40	1110	0.036036036036036036	-71.12659755118123	174.8524107290881	63.61238521074544	82.29234878158528	7.7183854224505755	7.698926497405583	10.46545668416012	9.209507649733778
ARG	-60	-30	60	1110	0.05405405405405406	-69.1991722038197	178.3765792475201	63.34889708736105	-170.68376841293895	9.071551447925007	14.325988605222996	9.475331687920127	14.495091543660454
ARG	-60	-30	9	1110	0.008108108108108109	-67.73331094605952	-179.5690972238313	72.47242348184135	-107.17560584247492	6.137357981539865	5.404785308622281	10.443217479338045	6.926278899021809
ARG	-60	-30	65	1110	0.05855855855855856	-68.94330627274012	-168.4909378315192	-174.26219474051777	91.10070378303611	7.616174716057885	11.875017223663729	11.595154656507452	11.482217810983856
ARG	-60	-30	101	1110	0.09099099099099099	-69.55897837797473	-178.51935903230282	-179.0698254217887	177.4173081986483	7.30608386623012	9.99669268613349	9.069250900671102	14.155641310845466
ARG	-60	-30	55	1110	0.04954954954954955	-68.95108657126997	178.36464440376994	177.97209132897797	-84.45638679689198	6.3877024160348865	9.647556518328985	9.238162728824202	10.777486895640035
ARG	-60	-30	12	1110	0.010810810810810811	-74.53941641045063	-174.54765335979172	-92.10537712451837	105.87885170640898	9.116416233175855	4.700368929102962	15.130808603507292	8.562847073206262
ARG	-60	-30	62	1110	0.055855855855855854	-74.56650994109569	178.896026793163	-68.88813732021688	168.34470230016032	11.809266619989282	11.07807810361048	11.306428692865692	19.670250443708447
ARG	-60	-30	58	1110	0.05225225225225225	-71.55167097562627	-167.85952590964087	-66.50856139770585	-88.38620550952572	5.979343586236357	5.245583242315962	10.359374095669633	9.907942241743411
ARG	-60	-30	6	1110	0.005405405405405406	-64.59074389815483	-87.03542314956287	69.68314366666989	80.62427824706279	6.26076342090464	23.105023129018885	25.447763063425374	3.6245631496613493
ARG	-60	-30	7	1110	0.006306306306306306	-64.22403913956886	-56.127927201057496	87.86519077442989	-145.30048110241293	2.373139257938517	12.984857926172129	9.375323704927519	6.543027191833164
ARG	-60	-30	7	1110	0.006306306306306306	-73.80747966475907	-69.59061256798	175.46444190981683	87.06689221894047	7.043902934140828	13.967935941953906	9.646342779938308	16.019335070945672
ARG	-60	-30	23	1110	0.02072072072072072	-71.62576585766293	-70.38667959035557	177.5913848022153	-176.18639884651895	6.987248022760461	14.842746556826478	18.305616891185423	17.673196960258952
ARG	-60	-30	14	1110	0.012612612612612612	-65.24794583630914	-62.101420522955515	-171.65261608005824	-90.69500940373882	8.052252338098654	10.914085950813623	10.240323918088496	11.404423760532172
ARG	-60	-30	15	1110	0.013513513513513514	-69.90492265424552	-63.071462222282214	-62.512143880947114	169.69412488826535	9.778889734630132	10.797965488884628	7.575541075222499	8.228648056074087
ARG	-60	-30	56	1110	0.05045045045045045	-3.852653465623016	-4.001336618798798	-4.152626930671581	-3.7258179232726625	16.300385746053752	17.02291976065573	16.365552842189974	19.08624614028508
ARG	-60	0	8	72	0.1111111111111111	-73.71200345747131	174.4782376842126	178.7429298261537	-176.58765380806196	6.140300069148856	5.611689940273058	8.406861601534132	9.98723474943801
